,estimator,min_score,mean_score,max_score,std_score,C,activation,alpha,criterion,decision_function_shape,gamma,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver
193,Multilayer Perceptron,0.33725490196078434,0.5923265460030166,0.7803921568627451,0.1307994652198711,,logistic,0.0001,,,,,constant,,,,adam
199,Multilayer Perceptron,0.33725490196078434,0.5923265460030166,0.7803921568627451,0.1307994652198711,,logistic,0.0001,,,,,adaptive,,,,adam
190,Multilayer Perceptron,0.33725490196078434,0.5923265460030166,0.7803921568627451,0.1307994652198711,,logistic,1e-05,,,,,adaptive,,,,adam
187,Multilayer Perceptron,0.33725490196078434,0.5923265460030166,0.7803921568627451,0.1307994652198711,,logistic,1e-05,,,,,invscaling,,,,adam
184,Multilayer Perceptron,0.33725490196078434,0.5923265460030166,0.7803921568627451,0.1307994652198711,,logistic,1e-05,,,,,constant,,,,adam
217,Multilayer Perceptron,0.33333333333333337,0.5919343891402715,0.7803921568627451,0.13156724659372834,,logistic,0.001,,,,,adaptive,,,,adam
214,Multilayer Perceptron,0.33333333333333337,0.5919343891402715,0.7803921568627451,0.13156724659372834,,logistic,0.001,,,,,invscaling,,,,adam
211,Multilayer Perceptron,0.33333333333333337,0.5919343891402715,0.7803921568627451,0.13156724659372834,,logistic,0.001,,,,,constant,,,,adam
223,Multilayer Perceptron,0.32941176470588235,0.5915422322775263,0.7803921568627451,0.1323410322492444,,logistic,0.01,,,,,invscaling,,,,adam
220,Multilayer Perceptron,0.32941176470588235,0.5915422322775263,0.7803921568627451,0.1323410322492444,,logistic,0.01,,,,,constant,,,,adam
226,Multilayer Perceptron,0.32941176470588235,0.5915422322775263,0.7803921568627451,0.1323410322492444,,logistic,0.01,,,,,adaptive,,,,adam
357,Random Forest Classifier,0.3862745098039216,0.5906674208144798,0.6826923076923077,0.07880244010683655,,,,entropy,,,,,10,10,,
3,KNN,0.4372549019607843,0.5896210407239819,0.7275641025641026,0.08883420182623639,,,,,,,,,,,7,
107,SVM balanced weights,0.3411764705882353,0.5882579185520361,0.7532051282051282,0.14569577756319602,0.1,,,,ovo,auto,poly,,,,,
115,SVM balanced weights,0.3411764705882353,0.5882579185520361,0.7532051282051282,0.14569577756319602,0.1,,,,ovr,auto,poly,,,,,
111,SVM balanced weights,0.3411764705882353,0.5876885369532429,0.7532051282051282,0.14706781525861717,0.1,,,,ovo,scale,poly,,,,,
119,SVM balanced weights,0.3411764705882353,0.5876885369532429,0.7532051282051282,0.14706781525861717,0.1,,,,ovr,scale,poly,,,,,
342,Random Forest Classifier,0.42941176470588227,0.5847530165912518,0.8509615384615385,0.12822463393282038,,,,entropy,,,,,2,10,,
136,SVM balanced weights,0.48235294117647065,0.5839932126696834,0.6666666666666667,0.06985088937576861,1,,,,ovr,scale,sigmoid,,,,,
128,SVM balanced weights,0.48235294117647065,0.5839932126696834,0.6666666666666667,0.06985088937576861,1,,,,ovo,scale,sigmoid,,,,,
132,SVM balanced weights,0.5098039215686274,0.5824622926093515,0.6666666666666667,0.06188840739335775,1,,,,ovr,auto,sigmoid,,,,,
124,SVM balanced weights,0.5098039215686274,0.5824622926093515,0.6666666666666667,0.06188840739335775,1,,,,ovo,auto,sigmoid,,,,,
346,Random Forest Classifier,0.47843137254901963,0.5791101055806939,0.7307692307692307,0.08307502638995255,,,,entropy,,,,,2,1000,,
254,Multilayer Perceptron,0.38461538461538464,0.578631221719457,0.796078431372549,0.12628572181631187,,tanh,0.001,,,,,constant,,,,lbfgs
257,Multilayer Perceptron,0.38461538461538464,0.578631221719457,0.796078431372549,0.12628572181631187,,tanh,0.001,,,,,invscaling,,,,lbfgs
260,Multilayer Perceptron,0.38461538461538464,0.578631221719457,0.796078431372549,0.12628572181631187,,tanh,0.001,,,,,adaptive,,,,lbfgs
94,SVM balanced weights,0.2823529411764706,0.5769570135746607,0.7628205128205128,0.13506197857879942,0.01,,,,ovo,scale,linear,,,,,
90,SVM balanced weights,0.2823529411764706,0.5769570135746607,0.7628205128205128,0.13506197857879942,0.01,,,,ovo,auto,linear,,,,,
102,SVM balanced weights,0.2823529411764706,0.5769570135746607,0.7628205128205128,0.13506197857879942,0.01,,,,ovr,scale,linear,,,,,
98,SVM balanced weights,0.2823529411764706,0.5769570135746607,0.7628205128205128,0.13506197857879942,0.01,,,,ovr,auto,linear,,,,,
30,Logistic regression,0.2901960784313726,0.5768589743589744,0.7532051282051282,0.1390850749613441,0.01,,,,,,,,,,,saga
26,Logistic regression,0.2901960784313726,0.5768589743589744,0.7532051282051282,0.1390850749613441,0.01,,,,,,,,,,,newton-cg
27,Logistic regression,0.2901960784313726,0.5764668174962293,0.7532051282051282,0.13862599212419324,0.01,,,,,,,,,,,lbfgs
29,Logistic regression,0.2901960784313726,0.5764668174962293,0.7532051282051282,0.13862599212419324,0.01,,,,,,,,,,,sag
320,Random Forest Classifier,0.4627450980392157,0.5761538461538461,0.7147435897435898,0.08902794498996978,,,,gini,,,,,2,500,,
28,Logistic regression,0.2901960784313726,0.5760746606334842,0.7532051282051282,0.1386707757602314,0.01,,,,,,,,,,,liblinear
321,Random Forest Classifier,0.4549019607843138,0.5753318250377075,0.7243589743589743,0.08643873465219067,,,,gini,,,,,2,1000,,
180,Multilayer Perceptron,0.3019607843137255,0.5745060331825037,0.7852564102564102,0.14140544838986932,,identity,0.01,,,,,adaptive,,,,sgd
153,Multilayer Perceptron,0.3019607843137255,0.5745060331825037,0.7852564102564102,0.14140544838986932,,identity,0.0001,,,,,adaptive,,,,sgd
144,Multilayer Perceptron,0.3019607843137255,0.5745060331825037,0.7852564102564102,0.14140544838986932,,identity,1e-05,,,,,adaptive,,,,sgd
171,Multilayer Perceptron,0.3019607843137255,0.5745060331825037,0.7852564102564102,0.14140544838986932,,identity,0.001,,,,,adaptive,,,,sgd
162,Multilayer Perceptron,0.3019607843137255,0.5731523378582202,0.7852564102564104,0.1430481270525568,,identity,1,,,,,adaptive,,,,sgd
147,Multilayer Perceptron,0.3058823529411765,0.5726168929110106,0.7916666666666667,0.14151930517697914,,identity,0.0001,,,,,constant,,,,sgd
138,Multilayer Perceptron,0.3058823529411765,0.5726168929110106,0.7916666666666667,0.14151930517697914,,identity,1e-05,,,,,constant,,,,sgd
165,Multilayer Perceptron,0.3058823529411765,0.5726168929110106,0.7916666666666667,0.14151930517697914,,identity,0.001,,,,,constant,,,,sgd
174,Multilayer Perceptron,0.3058823529411765,0.5726168929110106,0.7916666666666667,0.14151930517697914,,identity,0.01,,,,,constant,,,,sgd
156,Multilayer Perceptron,0.3058823529411765,0.5721191553544495,0.782051282051282,0.14090036377536017,,identity,1,,,,,constant,,,,sgd
208,Multilayer Perceptron,0.2980392156862745,0.5720135746606335,0.7686274509803921,0.13920949567001611,,logistic,1,,,,,adaptive,,,,adam
202,Multilayer Perceptron,0.2980392156862745,0.5720135746606335,0.7686274509803921,0.13920949567001611,,logistic,1,,,,,constant,,,,adam
205,Multilayer Perceptron,0.2980392156862745,0.5720135746606335,0.7686274509803921,0.13920949567001611,,logistic,1,,,,,invscaling,,,,adam
2,KNN,0.4549019607843138,0.5708182503770739,0.6588235294117647,0.06178082138740642,,,,,,,,,,,5,
362,Random Forest Classifier,0.49198717948717946,0.5703280542986425,0.7628205128205128,0.08201175723095065,,,,entropy,,,,,13,10,,
345,Random Forest Classifier,0.46474358974358976,0.5695965309200604,0.7179487179487178,0.08463228916308575,,,,entropy,,,,,2,500,,
318,Random Forest Classifier,0.41960784313725485,0.5691930618401208,0.7211538461538463,0.0976712522757243,,,,gini,,,,,2,100,,
343,Random Forest Classifier,0.42745098039215684,0.5664140271493213,0.7307692307692308,0.0955824340554301,,,,entropy,,,,,2,100,,
319,Random Forest Classifier,0.42745098039215684,0.5656334841628959,0.685897435897436,0.08996647291495488,,,,gini,,,,,2,200,,
11,Logistic regression,0.27450980392156865,0.5650980392156864,0.7607843137254903,0.143523493016772,0.001,,,,,,,,,,,newton-cg
15,Logistic regression,0.27450980392156865,0.5650980392156864,0.7607843137254903,0.143523493016772,0.001,,,,,,,,,,,saga
12,Logistic regression,0.27450980392156865,0.5650980392156864,0.7607843137254903,0.143523493016772,0.001,,,,,,,,,,,lbfgs
14,Logistic regression,0.27450980392156865,0.5650980392156864,0.7607843137254903,0.143523493016772,0.001,,,,,,,,,,,sag
13,Logistic regression,0.27450980392156865,0.5647775263951735,0.7607843137254903,0.14377208034711686,0.001,,,,,,,,,,,liblinear
120,SVM balanced weights,0.26274509803921564,0.5643815987933636,0.766025641025641,0.14505477333354277,0.1,,,,ovr,scale,sigmoid,,,,,
112,SVM balanced weights,0.26274509803921564,0.5643815987933636,0.766025641025641,0.14505477333354277,0.1,,,,ovo,scale,sigmoid,,,,,
44,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.001,,,,ovo,auto,sigmoid,,,,,
84,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovr,auto,sigmoid,,,,,
60,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovo,auto,sigmoid,,,,,
100,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.01,,,,ovr,auto,sigmoid,,,,,
72,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovr,scale,sigmoid,,,,,
64,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovo,scale,sigmoid,,,,,
56,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.001,,,,ovr,scale,sigmoid,,,,,
76,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovo,auto,sigmoid,,,,,
104,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.01,,,,ovr,scale,sigmoid,,,,,
68,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovr,auto,sigmoid,,,,,
52,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.001,,,,ovr,auto,sigmoid,,,,,
92,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.01,,,,ovo,auto,sigmoid,,,,,
88,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovr,scale,sigmoid,,,,,
96,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.01,,,,ovo,scale,sigmoid,,,,,
80,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.0001,,,,ovo,scale,sigmoid,,,,,
48,SVM balanced weights,0.32156862745098036,0.5638876319758672,0.7647058823529411,0.13635792783785408,0.001,,,,ovo,scale,sigmoid,,,,,
108,SVM balanced weights,0.26274509803921564,0.563420060331825,0.766025641025641,0.14498614039578261,0.1,,,,ovo,auto,sigmoid,,,,,
116,SVM balanced weights,0.26274509803921564,0.563420060331825,0.766025641025641,0.14498614039578261,0.1,,,,ovr,auto,sigmoid,,,,,
344,Random Forest Classifier,0.4470588235294118,0.5629638009049774,0.7083333333333333,0.08709061063566138,,,,entropy,,,,,2,200,,
337,Random Forest Classifier,0.4342948717948718,0.5622794117647059,0.7227564102564104,0.10965316593285178,,,,gini,,,,,13,10,,
23,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,liblinear
17,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,lbfgs
19,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,sag
16,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,newton-cg
25,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,saga
24,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,sag
22,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,lbfgs
18,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,liblinear
21,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,newton-cg
20,Logistic regression,0.2705882352941177,0.5621380090497737,0.7647058823529412,0.14713769827584075,0.0001,,,,,,,,,,,saga
46,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.001,,,,ovo,scale,linear,,,,,
86,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovr,scale,linear,,,,,
82,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovr,auto,linear,,,,,
66,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovr,auto,linear,,,,,
54,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.001,,,,ovr,scale,linear,,,,,
74,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovo,auto,linear,,,,,
62,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovo,scale,linear,,,,,
70,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovr,scale,linear,,,,,
58,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovo,auto,linear,,,,,
50,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.001,,,,ovr,auto,linear,,,,,
42,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.001,,,,ovo,auto,linear,,,,,
78,SVM balanced weights,0.2705882352941177,0.561817496229261,0.7647058823529412,0.14705275464137416,0.0001,,,,ovo,scale,linear,,,,,
239,Multilayer Perceptron,0.358974358974359,0.5611726998491704,0.7882352941176471,0.13131591950268856,,tanh,0.0001,,,,,invscaling,,,,lbfgs
236,Multilayer Perceptron,0.358974358974359,0.5611726998491704,0.7882352941176471,0.13131591950268856,,tanh,0.0001,,,,,constant,,,,lbfgs
242,Multilayer Perceptron,0.358974358974359,0.5611726998491704,0.7882352941176471,0.13131591950268856,,tanh,0.0001,,,,,adaptive,,,,lbfgs
233,Multilayer Perceptron,0.3525641025641026,0.5578242835595778,0.7882352941176471,0.1339785003025602,,tanh,1e-05,,,,,adaptive,,,,lbfgs
227,Multilayer Perceptron,0.3525641025641026,0.5578242835595778,0.7882352941176471,0.1339785003025602,,tanh,1e-05,,,,,constant,,,,lbfgs
230,Multilayer Perceptron,0.3525641025641026,0.5578242835595778,0.7882352941176471,0.1339785003025602,,tanh,1e-05,,,,,invscaling,,,,lbfgs
261,Multilayer Perceptron,0.33725490196078434,0.5573717948717948,0.7764705882352941,0.13673837497043811,,tanh,0.001,,,,,adaptive,,,,sgd
234,Multilayer Perceptron,0.33725490196078434,0.5573717948717948,0.7764705882352941,0.13673837497043811,,tanh,1e-05,,,,,adaptive,,,,sgd
243,Multilayer Perceptron,0.33725490196078434,0.5573717948717948,0.7764705882352941,0.13673837497043811,,tanh,0.0001,,,,,adaptive,,,,sgd
270,Multilayer Perceptron,0.33725490196078434,0.5573717948717948,0.7764705882352941,0.13673837497043811,,tanh,0.01,,,,,adaptive,,,,sgd
246,Multilayer Perceptron,0.32941176470588235,0.5572285067873303,0.7647058823529411,0.13562515940078385,,tanh,1,,,,,constant,,,,sgd
252,Multilayer Perceptron,0.32941176470588235,0.5572285067873303,0.7647058823529411,0.13562515940078385,,tanh,1,,,,,adaptive,,,,sgd
264,Multilayer Perceptron,0.34901960784313724,0.5560180995475112,0.7764705882352941,0.13490919556941558,,tanh,0.01,,,,,constant,,,,sgd
255,Multilayer Perceptron,0.34901960784313724,0.5560180995475112,0.7764705882352941,0.13490919556941558,,tanh,0.001,,,,,constant,,,,sgd
237,Multilayer Perceptron,0.34901960784313724,0.5560180995475112,0.7764705882352941,0.13490919556941558,,tanh,0.0001,,,,,constant,,,,sgd
228,Multilayer Perceptron,0.34901960784313724,0.5560180995475112,0.7764705882352941,0.13490919556941558,,tanh,1e-05,,,,,constant,,,,sgd
71,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovr,scale,poly,,,,,
79,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovo,scale,poly,,,,,
63,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovo,scale,poly,,,,,
59,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovo,auto,poly,,,,,
83,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovr,auto,poly,,,,,
75,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovo,auto,poly,,,,,
87,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovr,scale,poly,,,,,
67,SVM balanced weights,0.2627450980392157,0.5473491704374057,0.7467948717948718,0.16171329352957367,0.0001,,,,ovr,auto,poly,,,,,
43,SVM balanced weights,0.24705882352941175,0.5437141779788839,0.7403846153846154,0.16323621572060507,0.001,,,,ovo,auto,poly,,,,,
51,SVM balanced weights,0.24705882352941175,0.5437141779788839,0.7403846153846154,0.16323621572060507,0.001,,,,ovr,auto,poly,,,,,
47,SVM balanced weights,0.24705882352941175,0.5437141779788839,0.7403846153846154,0.16323621572060507,0.001,,,,ovo,scale,poly,,,,,
55,SVM balanced weights,0.24705882352941175,0.5437141779788839,0.7403846153846154,0.16323621572060507,0.001,,,,ovr,scale,poly,,,,,
103,SVM balanced weights,0.2627450980392157,0.5399547511312217,0.7596153846153846,0.16518504746784532,0.01,,,,ovr,scale,poly,,,,,
95,SVM balanced weights,0.2627450980392157,0.5399547511312217,0.7596153846153846,0.16518504746784532,0.01,,,,ovo,scale,poly,,,,,
91,SVM balanced weights,0.2627450980392157,0.5388499245852187,0.7596153846153846,0.1654103234048404,0.01,,,,ovo,auto,poly,,,,,
99,SVM balanced weights,0.2627450980392157,0.5388499245852187,0.7596153846153846,0.1654103234048404,0.01,,,,ovr,auto,poly,,,,,
276,Multilayer Perceptron,0.3019607843137255,0.5329185520361991,0.8782051282051282,0.19301129676342985,,relu,1e-05,,,,,invscaling,,,,sgd
285,Multilayer Perceptron,0.3019607843137255,0.5329185520361991,0.8782051282051282,0.19301129676342985,,relu,0.0001,,,,,invscaling,,,,sgd
312,Multilayer Perceptron,0.3019607843137255,0.5329185520361991,0.8782051282051282,0.19301129676342985,,relu,0.01,,,,,invscaling,,,,sgd
303,Multilayer Perceptron,0.3019607843137255,0.5329185520361991,0.8782051282051282,0.19301129676342985,,relu,0.001,,,,,invscaling,,,,sgd
294,Multilayer Perceptron,0.3019607843137255,0.5329185520361991,0.8782051282051282,0.19301129676342985,,relu,1,,,,,invscaling,,,,sgd
240,Multilayer Perceptron,0.24313725490196078,0.5274358974358975,0.858974358974359,0.1861566561612025,,tanh,0.0001,,,,,invscaling,,,,sgd
258,Multilayer Perceptron,0.24313725490196078,0.5274358974358975,0.858974358974359,0.1861566561612025,,tanh,0.001,,,,,invscaling,,,,sgd
267,Multilayer Perceptron,0.24313725490196078,0.5274358974358975,0.858974358974359,0.1861566561612025,,tanh,0.01,,,,,invscaling,,,,sgd
249,Multilayer Perceptron,0.24313725490196078,0.5274358974358975,0.858974358974359,0.1861566561612025,,tanh,1,,,,,invscaling,,,,sgd
231,Multilayer Perceptron,0.24313725490196078,0.5274358974358975,0.858974358974359,0.1861566561612025,,tanh,1e-05,,,,,invscaling,,,,sgd
204,Multilayer Perceptron,0.25098039215686274,0.5271078431372549,0.8653846153846154,0.19251673083344953,,logistic,1,,,,,invscaling,,,,sgd
213,Multilayer Perceptron,0.25098039215686274,0.5271078431372549,0.8653846153846154,0.19251673083344953,,logistic,0.001,,,,,invscaling,,,,sgd
222,Multilayer Perceptron,0.25098039215686274,0.5271078431372549,0.8653846153846154,0.19251673083344953,,logistic,0.01,,,,,invscaling,,,,sgd
195,Multilayer Perceptron,0.25098039215686274,0.5271078431372549,0.8653846153846154,0.19251673083344953,,logistic,0.0001,,,,,invscaling,,,,sgd
186,Multilayer Perceptron,0.25098039215686274,0.5271078431372549,0.8653846153846154,0.19251673083344953,,logistic,1e-05,,,,,invscaling,,,,sgd
168,Multilayer Perceptron,0.23529411764705885,0.5262179487179487,0.8717948717948718,0.1933770875840133,,identity,0.001,,,,,invscaling,,,,sgd
159,Multilayer Perceptron,0.23529411764705885,0.5262179487179487,0.8717948717948718,0.1933770875840133,,identity,1,,,,,invscaling,,,,sgd
150,Multilayer Perceptron,0.23529411764705885,0.5262179487179487,0.8717948717948718,0.1933770875840133,,identity,0.0001,,,,,invscaling,,,,sgd
141,Multilayer Perceptron,0.23529411764705885,0.5262179487179487,0.8717948717948718,0.1933770875840133,,identity,1e-05,,,,,invscaling,,,,sgd
177,Multilayer Perceptron,0.23529411764705885,0.5262179487179487,0.8717948717948718,0.1933770875840133,,identity,0.01,,,,,invscaling,,,,sgd
183,Multilayer Perceptron,0.2588235294117647,0.5209049773755656,0.8237179487179487,0.198715069626912,,logistic,1e-05,,,,,constant,,,,sgd
219,Multilayer Perceptron,0.2588235294117647,0.5209049773755656,0.8237179487179487,0.198715069626912,,logistic,0.01,,,,,constant,,,,sgd
210,Multilayer Perceptron,0.2588235294117647,0.5209049773755656,0.8237179487179487,0.198715069626912,,logistic,0.001,,,,,constant,,,,sgd
192,Multilayer Perceptron,0.2588235294117647,0.5209049773755656,0.8237179487179487,0.198715069626912,,logistic,0.0001,,,,,constant,,,,sgd
225,Multilayer Perceptron,0.2627450980392157,0.5208333333333333,0.8237179487179487,0.19829921756994986,,logistic,0.01,,,,,adaptive,,,,sgd
216,Multilayer Perceptron,0.2627450980392157,0.5208333333333333,0.8237179487179487,0.19829921756994986,,logistic,0.001,,,,,adaptive,,,,sgd
198,Multilayer Perceptron,0.2627450980392157,0.5208333333333333,0.8237179487179487,0.19829921756994986,,logistic,0.0001,,,,,adaptive,,,,sgd
189,Multilayer Perceptron,0.2627450980392157,0.5208333333333333,0.8237179487179487,0.19829921756994986,,logistic,1e-05,,,,,adaptive,,,,sgd
207,Multilayer Perceptron,0.2627450980392157,0.5205128205128206,0.8237179487179487,0.1988204534695093,,logistic,1,,,,,adaptive,,,,sgd
201,Multilayer Perceptron,0.2588235294117647,0.5205128205128206,0.8237179487179487,0.19874819604315971,,logistic,1,,,,,constant,,,,sgd
0,KNN,0.43137254901960786,0.5179072398190046,0.6570512820512819,0.08444261028826724,,,,,,,,,,,1,
1,KNN,0.37254901960784315,0.49090497737556565,0.653846153846154,0.08155238439317691,,,,,,,,,,,3,
